"Mervyn Maze, Anesthesiology & Pain Management, http://www1.imperial.ac.uk/medicine/people/m.maze/"
"Arthur Stillman, Cardiovascular Disorders, http://www.radiology.emory.edu/faculty-and-staff/staff-faculty-member/person/14/index.html"
"Pradyot Saklani, Cardiovascular Disorders, Andrew Krahn"
"Pradyot Saklani, Cardiovascular Disorders"
"Rajalakshmi Santhanakrishnan, Cardiovascular Disorders, Carolyn Lam"
"Rajalakshmi Santhanakrishnan, Cardiovascular Disorders"
"Andreas Schuster, Cardiovascular Disorders, Eike Nagel"
"Aryeh Shalev, Cardiovascular Disorders, Daniel Berman"
"Aryeh Shalev, Cardiovascular Disorders"
"Ira Shetty, Cardiovascular Disorders, Macdonald Dick"
"Eric Stecker, Cardiovascular Disorders, Jack Kron"
"Stefano Taddei, Cardiovascular Disorders, http://www.isrn.com/98028646/"
"Masato Takahashi, Cardiovascular Disorders, http://www.chla.org/site/apps/kb/cs/contactdisplay.asp?c=ipINKTOAJsG&b=3832751&sid=7pLHJZMxHdKMISOxEnG&r=1"
"Juan Tamargo, Cardiovascular Disorders, http://www.ucm.es/info/otri/cult_cient/infocientifica/entr_08_04.htm"
"Jean-Francois Tanguay, Cardiovascular Disorders"
"James Tolle, Cardiovascular Disorders, http://www.vicc.org/dd/display.php?person=james.j.tolle"
"Rhian Touyz, Cardiovascular Disorders"
"Gale Tang, Cardiovascular Disorders, Jon Matsumura"
"Gale Tang, Cardiovascular Disorders"
"Maurizio Taramasso, Cardiovascular Disorders, Michele De Bonis"
"Maurizio Taramasso, Cardiovascular Disorders"
"Jayachandran Thejus, Cardiovascular Disorders, Johnson Francis"
"Jayachandran Thejus, Cardiovascular Disorders"
"Uyen Truong, Cardiovascular Disorders, David Sahn"
"Uyen Truong, Cardiovascular Disorders"
"Panos Vardas, Cardiovascular Disorders, http://panosvardas.com/"
"Hector Ventura, Cardiovascular Disorders, http://www.ochsner.org/find_a_doctor/doctor/hector_ventura/"
"Mohan Viswanathan, Cardiovascular Disorders, http://depts.washington.edu/cardweb/faculty/member.php?view=46"
"Anil Verma, Cardiovascular Disorders, Hector Ventura"
"Anil Verma, Cardiovascular Disorders"
"Daniele Versari, Cardiovascular Disorders, Stefano Taddei"
"Daniele Versari, Cardiovascular Disorders"
"Fred Weaver, Cardiovascular Disorders, http://www.usc.edu/uscnews/experts/1126.html"
"Nathan Wong, Cardiovascular Disorders, http://faculty.uci.edu/profile.cfm?faculty_id=2414"
"Marian Worcester, Cardiovascular Disorders"
"Robbie Williams, Cardiovascular Disorders, Nanette Wenger"
"Robbie Williams, Cardiovascular Disorders"
"Kirstin Wingler, Cardiovascular Disorders, Harald HHW Schmidt"
"Arik Wolak, Cardiovascular Disorders, Daniel Berman"
"Gary Borisy, Cell Biology, http://hermes.mbl.edu/governance/gov_staff_borisy.html"
"Alan Hall, Cell Biology, http://www.mskcc.org/mskcc/html/63658.cfm"
"Steven McKnight, Cell Biology, http://www8.utsouthwestern.edu/findfac/research/0,2357,14812,00.html"
"Tony Pawson, Cell Biology, http://www.lunenfeld.ca/researchers/pawson"
"Randy Schekman, Cell Biology, http://www.hhmi.org/research/investigators/schekman.html"
"Wendy Bickmore, Cell Biology, http://www.hgu.mrc.ac.uk/Users/Wendy.Bickmore/Home.html"
"Joan Brugge, Cell Biology, http://brugge.med.harvard.edu/"
"Keith Burridge, Cell Biology, http://www.med.unc.edu/cellbio/faculty-research/burridge"
"Joan Conaway, Cell Biology, http://www.stowers.org/labs/ConawayLab.asp"
"David Drubin, Cell Biology, http://mcb.berkeley.edu/labs/drubin_barnes/"
"Lawrence Goldstein, Cell Biology, http://cmm.ucsd.edu/goldstein/index.html"
"Kathleen Gould, Cell Biology, http://www.mc.vanderbilt.edu/vumcdept/cellbio/gould/"
"Barry Gumbiner, Cell Biology, http://faculty.virginia.edu/gumbiner/"
"Sir Tim Hunt, Cell Biology, http://www.london-research-institute.org.uk/research/past-researchers/tim-hunt"
"Tony Hunter, Cell Biology, http://pingu.salk.edu/~hunter/"
"Angus Lamond, Cell Biology, http://www.lamondlab.com"
"Deborah Morrison, Cell Biology, http://ccr.cancer.gov/staff/staff.asp?profileid=5580"
"Thoru Pederson, Cell Biology, http://www.umassmed.edu/bmp/faculty/pederson.cfm"
"Suzanne Pfeffer, Cell Biology, http://pfeffer.stanford.edu/"
"Bruce Stillman, Cell Biology, http://www.cshl.edu/Research-Administration/bruce-stillmans-bio"
"David Vaux, Cell Biology, http://www.wehi.edu.au/faculty_members/professor_david_vaux"
"Peter Walter, Cell Biology, http://walterlab.ucsf.edu"
"Marvin Wickens, Cell Biology, http://www.biochem.wisc.edu/faculty/wickens/lab/"
"James Woodgett, Cell Biology, http://kinase.uhnres.utoronto.ca"
"Robert Abraham, Cell Biology"
"Anna Akhmanova, Cell Biology, http://www2.eur.nl/fgg/ch1/akhmanova/index.html"
"David Amberg, Cell Biology, http://www.upstate.edu/research/faculty/index.php?EmpID=EJChPxAFCh&FacDept=Biochemistry+and+Molecular+Biology&Facname=David+Amberg"
"David Andrews, Cell Biology, http://www.dwalab.com/"
"Oscar Aparicio, Cell Biology, http://microbiology.usc.edu/profile.aspx?ProfileID=53"
"M Amin Arnaout, Cell Biology, http://www.hms.harvard.edu/dms/bbs/fac/Arnaout.html"
"John Asara, Cell Biology, http://www.dfhcc.harvard.edu/membership/profile/member/30/0/"
"Laura Attardi, Cell Biology, http://www.stanford.edu/group/attardi/"
"Jon Audhya, Cell Biology, http://www.bmolchem.wisc.edu/faculty/audhya.html"
"Ferdinando Auricchio, Cell Biology"
"Enrico Avvedimento, Cell Biology, http://www.dbpcm.org/cms/index.php?option=com_contact&view=contact&id=2:vittorio-enrico-avvedimento&catid=12:gruppi-di-ricerca&Itemid=54&lang=en"
"Kathryn Ayscough, Cell Biology, http://www.sheffield.ac.uk/mbb/staff/ayscough"
"Antti Aalto, Cell Biology, Amy Pasquinelli"
"Antti Aalto, Cell Biology"
"Brian Adair, Cell Biology, M Amin Arnaout"
"Anshu Aggarwal, Cell Biology, C Michael DiPersio"
"Nasreen Akhtar, Cell Biology, Charles Streuli"
"Nasreen Akhtar, Cell Biology"
"Monica Alvarez, Cell Biology"
"Matthew Anderson, Cell Biology, Judith Berman"
"Kristin A Anderson, Cell Biology, Anthony Means"
"Allyson Anding, Cell Biology, Eric Baehrecke"
"Christopher Arnette, Cell Biology, Irina Kaverina"
"Christopher Arnette, Cell Biology"
"Vira Artym, Cell Biology, Kenneth Yamada"
"Vira Artym, Cell Biology"
"Hilmar Bading, Cell Biology, http://www.izn.uni-heidelberg.de/index.php?option=com_content&task=view&id=47&Itemid=62"
"Eric Baehrecke, Cell Biology, http://www.umassmed.edu/cancerbiology/faculty/baehrecke.cfm"
"Jurg Bahler, Cell Biology, http://www.bahlerlab.info"
"Mohan Balasubramanian, Cell Biology, http://www.tll.org.sg/group-leaders/mohan-k-balasubramanian"
"Maria S Balda, Cell Biology, http://bit.ly/cti05r"
"Tamas Balla, Cell Biology"
"James Bamburg, Cell Biology, http://www.bmb.colostate.edu/faculty_detailed.cfm?facultynumber=1"
"David K Banfield, Cell Biology, http://www.ust.hk/~webbo/faculty/Dr.Banfield/index.html"
"Vytas Bankaitis, Cell Biology"
"Yves Barral, Cell Biology, http://www.bc.biol.ethz.ch/people/groups/yvbarral"
"Alexey Belkin, Cell Biology, http://medschool.umaryland.edu/facultyresearchprofile/viewprofile.aspx?id=7992"
"Avri Ben-Ze'ev, Cell Biology, http://www.weizmann.ac.il/mcb/avri/"
"Judith Berman, Cell Biology, http://www.cbs.umn.edu/labs/berman/"
"Monica Bettencourt-Dias, Cell Biology, http://sites.igc.gulbenkian.pt/ccr/p_monica.html"
"Eric Beyer, Cell Biology, http://biomed.uchicago.edu/common/faculty/beyer.html"
"Thomas Biederer, Cell Biology, http://biederer.yalemedicine.org/"
"Anja-Katrin Bielinsky, Cell Biology, http://www.cancer.umn.edu/research/profiles/bielinsky.html"
"Laurent Blanchoin, Cell Biology, http://www-dsv.cea.fr/dsv/instituts/institut-de-recherches-en-technologies-et-sciences-pour-le-vivant-irtsv/unites/physiologie-cellulaire-vegetale-pcv/equipe-05-physique-du-cytosquelette"
"Jonathan Bogan, Cell Biology, http://bbs.yale.edu/people/jonathan_bogan.profile"
"James Bone, Cell Biology, http://www.chromatin.us"
"Christoph Borner, Cell Biology, http://www.mol-med.uni-freiburg.de/medzell-en/research"
"Emiliana Borrelli, Cell Biology, http://faculty.uci.edu/profile.cfm?faculty_id=5405"
"Wendy Boss, Cell Biology, http://www.cals.ncsu.edu/plantbiology/Faculty/wboss/wboss.html#"
"Federica Brandizzi, Cell Biology, http://www.prl.msu.edu/Facultypages/Brandizzi.html"
"Patrick Brennwald, Cell Biology, http://www.med.unc.edu/cellbio/faculty-research/brennwald"
"William Brieher, Cell Biology, http://mcb.illinois.edu/faculty/profile/136856"
"Anne Brunet, Cell Biology, http://med.stanford.edu/profiles/Anne_Brunet/"
"Roberto Buccione, Cell Biology, http://www.negrisud.it/en/research/Buccione/"
"Rachel Buchsbaum, Cell Biology, http://www.tufts-mori.org/buchsbaum/members.asp"
"Chloe Bulinski, Cell Biology, http://156.111.235.11/pharm/cumc/profile.php?id=34"
"Boudewijn Burgering, Cell Biology, http://groups.cgc.umcutrecht.nl/burgering/"
"Geoffrey Burnstock, Cell Biology, http://www.ucl.ac.uk/ani"
"Ekaterina Babrovnikova-Marjon, Cell Biology, J Alan Diehl"
"Ekaterina Babrovnikova-Marjon, Cell Biology"
"Caroline Badouel, Cell Biology, Helen McNeill"
"Daniel Bar, Cell Biology, Yosef Gruenbaum"
"Daniel Bar, Cell Biology"
"Christopher Barbieri, Cell Biology, Ann Stock"
"Carlos Bas Orth, Cell Biology, Hilmar Bading"
"Carlos Bas Orth, Cell Biology"
"Claudia S Bauer, Cell Biology, Annette Dolphin"
"Claudia S Bauer, Cell Biology"
"Mark Bayfield, Cell Biology, Richard Maraia"
"Laura Bechard, Cell Biology, Katherine Friedman"
"Laura Bechard, Cell Biology"
"Erin Benanti, Cell Biology, Matthew Welch"
"Cosetta Bertoli, Cell Biology, Robert De Bruin"
"Thierry Bertomeu, Cell Biology, Roya Khosravi-Far"
"Antonio Bilancio, Cell Biology, Ferdinando Auricchio"
"Antonio Bilancio, Cell Biology"
"Matthew Bochman, Cell Biology, Virginia Zakian"
"Matthew Bochman, Cell Biology"
"Florian Bock, Cell Biology, Andreas Villunger"
"Florian Bock, Cell Biology"
"Benjamin Boettner, Cell Biology, Linda Van Aelst"
"Benjamin Boettner, Cell Biology"
"Ivan Bogeski, Cell Biology, Markus Hoth"
"Ivan Bogeski, Cell Biology"
"Julian Boggiano, Cell Biology, Richard Fehon"
"Julian Boggiano, Cell Biology"
"Kevin Bohannon, Cell Biology, Greg Smith"
"Sophie Bonnal, Cell Biology"
"Lisa Bouchier-Hayes, Cell Biology, Douglas Green"
"Lisa Bouchier-Hayes, Cell Biology"
"Karine Boulay, Cell Biology, Luc DesGroseillers"
"Karine Boulay, Cell Biology"
"Andreas Bracher, Cell Biology, Ulrich Hartl"
"Mary Katherine Bradford, Cell Biology, Beverly Wendland"
"Kevin Bray, Cell Biology, Robert Abraham"
"Derek Brazil, Cell Biology, Brian Hemmings"
"Susanne Breitkopf, Cell Biology, Steven Dooley"
"Susanne Breitkopf, Cell Biology"
"Dave Bridges, Cell Biology, Lois Weisman"
"Nelson E Brown, Cell Biology, Philip Hinds"
"Nelson E Brown, Cell Biology"
"Kristin Brown, Cell Biology, Alex Toker"
"Laura Burrack, Cell Biology, Judith Berman"
"Laura Burrack, Cell Biology"
"Graham Buttrick, Cell Biology, Jonathan Millar"
"Graham Buttrick, Cell Biology"
"Michael Caplan, Cell Biology, http://physiology.yale.edu/people/michael_caplan.profile"
"Marie-France Carlier, Cell Biology, http://www.lebs.cnrs-gif.fr/carlier/carliereng.html"
"Gordon Carmichael, Cell Biology, http://genetics.uchc.edu/faculty/professors/carmichael.html"
"Antony Carr, Cell Biology, http://www.sussex.ac.uk/gdsc/profile19644.html"
"Edwin Chapman, Cell Biology, http://neuro.wisc.edu/faculty/chapman.asp"
"Pascale Charest, Cell Biology, http://www.cbc.arizona.edu/facultyprofile?fid_call=CHARE"
"Philippe Chavrier, Cell Biology, http://umr144.curie.fr/en/research-groups/membrane-and-cytoskeleton-dynamics-philippe-chavrier/membrane-and-cytoskeleton-dynam"
"Christopher Chen, Cell Biology, http://www.seas.upenn.edu/~chenlab/biography.html"
"Junjie Chen, Cell Biology, http://faculty.mdanderson.org/Junjie_Chen/"
"Zhijian Chen, Cell Biology, http://www.utsouthwestern.edu/findfac/research/0,2357,29110,00.html"
"Jonathan Chernoff, Cell Biology, http://www.fccc.edu/research/pid/chernoff"
"Cheng-Ming Chiang, Cell Biology, http://www.utsouthwestern.edu/findfac/professional/0,2356,95126,00.html"
"Eui-Ju Choi, Cell Biology, http://biotech.korea.ac.kr/bk21/pro/view_pf.php?lab_no=228"
"Claudio Ciferri, Cell Biology, http://www.linkedin.com/pub/claudio-ciferri/9/551/388"
"Karlene Cimprich, Cell Biology, http://cimprich.stanford.edu/index.html"
"Sandra Citi, Cell Biology, http://www.molbio.unige.ch/citi/index.php"
"Paul Clarke, Cell Biology, http://www.dundee.ac.uk/medschool/staff/paul_clarke"
"Duncan Clarke, Cell Biology, http://www.cancer.umn.edu/research/profiles/clarke.html"
"Rosemary Clyne, Cell Biology"
"Brent Cochran, Cell Biology, http://www.cochranlab.org"
"Michael  Cole, Cell Biology, http://dms.dartmouth.edu/faculty/facultydb/view.php?uid=2252"
"Jeff Coller, Cell Biology, http://www.case.edu/med/coller/home.html"
"Ruth Collins, Cell Biology, http://instruct1.cit.cornell.edu/research/collinslab/"
"Kathy Collins, Cell Biology, http://mcb.berkeley.edu/index.php?option=com_mcbfaculty&name=collinsk"
"Lucio Comai, Cell Biology, http://www.usc.edu/programs/pibbs/site/faculty/comai_l.htm"
"John Couchman, Cell Biology, http://www.bric.ku.dk/research/Couchman_Group/"
"Kenneth Campellone, Cell Biology, Matthew Welch"
"Jordi Camps, Cell Biology, Thomas Ried"
"Christopher Capaldo, Cell Biology, Asma Nusrat"
"Robert Carnahan, Cell Biology, Albert Reynolds"
"Robert Carnahan, Cell Biology"
"Guillaume Castillon, Cell Biology, Reika Watanabe"
"Guillaume Castillon, Cell Biology"
"Gabriella Castoria, Cell Biology, Ferdinando Auricchio"
"Gabriella Castoria, Cell Biology"
"Fabrice Caudron, Cell Biology, Yves Barral"
"Juliane Caviston, Cell Biology, Timothy Yen"
"Juliane Caviston, Cell Biology"
"Yu Chen, Cell Biology, Gabriele Varani"
"Yu Chen, Cell Biology"
"Lan Chen, Cell Biology, Zhong-Yin Zhang"
"Lan Chen, Cell Biology"
"Matthew Cheng, Cell Biology, Craig Smibert"
"Colin Choi, Cell Biology, Christopher Chen"
"Daniel Cohen, Cell Biology, Christopher Chen"
"Daniel Cohen, Cell Biology"
"David Collier, Cell Biology, Alexei Tepikin"
"David Collier, Cell Biology"
"Julien Compagnon, Cell Biology, Carl-Philipp Heisenberg"
"Julien Compagnon, Cell Biology"
"Emily Coonrod, Cell Biology, Tom Stevens"
"Emily Coonrod, Cell Biology"
"Stefanie Cordier, Cell Biology, Henning Walczak"
"Stefanie Cordier, Cell Biology"
"Adrienne D Cox, Cell Biology, Channing Der"
"Branch Craige, Cell Biology, George Witman"
"Branch Craige, Cell Biology"
"Yamini Dalal, Cell Biology, http://ccr.cancer.gov/staff/staff.asp?Name=ydalal"
"Stephen Dalton, Cell Biology, http://www.uga-cdd.org/facultydetail.php?id=14"
"Gaudenz Danuser, Cell Biology, http://www.hms.harvard.edu/dms/bbs/fac/Danuser.html"
"Lance Davidson, Cell Biology, http://www.mirm.pitt.edu/people/bios/Davidson1.asp"
"Dean Dawson, Cell Biology, http://omrf.org/research-faculty/scientists-3/dawson-dean/"
"Robert De Bruin, Cell Biology, http://www.ucl.ac.uk/lmcb/research-group/rob-de-bruin-research-group"
"Kris DeMali, Cell Biology, http://www.biochem.uiowa.edu/demali/index.html"
"Bernard de Massy, Cell Biology, http://www.igh.cnrs.fr/EN/equipe-detail.php?id=12"
"Antonella De Matteis, Cell Biology, http://www.tigem.it/researchers/antonella-de-matteis"
"Channing Der, Cell Biology, http://www.med.unc.edu/pharm/people/primaryfaculty/channing-der-1"
"Luc DesGroseillers, Cell Biology, http://bit.ly/c6oBGS"
"Grant Dewson, Cell Biology, http://www.wehi.edu.au/faculty_members/dr_grant_dewson"
"Danny N Dhanasekaran, Cell Biology, http://www.oumedicine.com/body.cfm?id=4442"
"J Alan Diehl, Cell Biology, http://www.afcri.upenn.edu/"
"C Michael DiPersio, Cell Biology, http://www.amc.edu/research/cbc/cbcresearcher.cfm?ID=16"
"Francesco Di Virgilio, Cell Biology, http://docente.unife.it/francesco.divirgilio/curriculum"
"Annette Dolphin, Cell Biology, http://www.ucl.ac.uk/npp/acd.html"
"Steven Dowdy, Cell Biology, http://biomedsci.ucsd.edu/faculty/faculty_descrip.aspx?id=34"
"Crislyn D'Souza-Schorey, Cell Biology, http://biology.nd.edu/people/faculty/dsouza-schorey/"
"Gennaro D'Urso, Cell Biology, http://www.umdoctors.com/x101.xml?id=P2552"
"Haiming Dai, Cell Biology, Scott Kaufmann"
"Haiming Dai, Cell Biology"
"Tobias Dansen, Cell Biology, Boudewijn Burgering"
"Maurice Darding, Cell Biology, Henning Walczak"
"Amlan Das, Cell Biology, Wei Guo"
"Gautam Das, Cell Biology, Eric Baehrecke"
"Gautam Das, Cell Biology"
"Maya Davidovich, Cell Biology, Yosef Gruenbaum"
"Neda Delgoshaie, Cell Biology, Alain Verreault"
"Neda Delgoshaie, Cell Biology"
"Donna Denton, Cell Biology, Sharad Kumar"
"Donna Denton, Cell Biology"
"Giacomo de Piccoli, Cell Biology, Karim Labib"
"Ravi Desai, Cell Biology, Christopher Chen"
"Laura Diaz Martinez, Cell Biology, Duncan Clarke"
"Laura Diaz Martinez, Cell Biology"
"Christian Dibble, Cell Biology, Brendan Manning"
"Daniel Diolaiti, Cell Biology, Robert Eisenman"
"Daniel Diolaiti, Cell Biology"
"Johnna Doherty, Cell Biology, Eric Baehrecke"
"Johnna Doherty, Cell Biology"
"Michael Dohn, Cell Biology, Albert Reynolds"
"Michael Dohn, Cell Biology"
"Nathan Dolloff, Cell Biology, Wafik El-Deiry"
"David Dominguez-Sola, Cell Biology, Jean Gautier"
"David Dominguez-Sola, Cell Biology"
"Loretta Dorstyn, Cell Biology, Sharad Kumar"
"Loretta Dorstyn, Cell Biology"
"Adi Dubash, Cell Biology, Kathleen J Green"
"Adi Dubash, Cell Biology"
"William Earnshaw, Cell Biology, http://www.wcb.ed.ac.uk/earnshaw"
"Thomas Egelhoff, Cell Biology"
"Robert Eisenman, Cell Biology, http://labs.fhcrc.org/eisenman/index.html"
"Wafik El-Deiry, Cell Biology, http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Search&db=pubmed&term=%22el-deiry%20w%22&dispmax=200"
"Stephen Elledge, Cell Biology, http://elledgelab.bwh.harvard.edu/"
"Jane Endicott, Cell Biology, http://www.bioch.ox.ac.uk/aspsite/index.asp?pageid=575"
"Sharyn Endow, Cell Biology, http://www.cellbio.duke.edu/faculty/research/Endow.html"
"Markus Engstler, Cell Biology, http://www.zeb.biozentrum.uni-wuerzburg.de/"
"Anne Ephrussi, Cell Biology, http://www.embl.de/research/units/dev_biology/ephrussi/members/?s_personId=223"
"Lauri Eklund, Cell Biology, Taina Pihlajaniemi"
"Lauri Eklund, Cell Biology"
"Dustin Elwood, Cell Biology, Michael  Cole"
"Dustin Elwood, Cell Biology"
"Stephanie Ems-McClung, Cell Biology, Claire Walczak"
"Stephanie Ems-McClung, Cell Biology"
"Ebru Ercan, Cell Biology, Matthias Seedorf"
"Ebru Ercan, Cell Biology"
"Ilaria Esposito, Cell Biology, Filippo Giancotti"
"Ilaria Esposito, Cell Biology"
"Jeroen Eyckmans, Cell Biology, Christopher Chen"
"Alan Fanning, Cell Biology, http://www.med.unc.edu/physiolo/faculty/fanning"
"Richard Fehon, Cell Biology, http://biomed.uchicago.edu/common/faculty/fehon.html"
"Stuart Feinstein, Cell Biology, http://www.lifesci.ucsb.edu/mcdb/faculty/feinstein/"
"Robert Fisher, Cell Biology, http://www.mssm.edu/profiles/robert-fisher"
"Daniel A Fletcher, Cell Biology, http://fletchlab.berkeley.edu/node/4"
"Heike Folsch, Cell Biology, http://www.biochem.northwestern.edu/folsch/index.htm"
"Hudson Freeze, Cell Biology, http://www.sanfordburnham.org/research_and_faculty/faculty_search/freeze_h_phd.aspx"
"Katherine Friedman, Cell Biology, http://medschool.mc.vanderbilt.edu/biosci/bio_fac.php?id3=1073"
"Andrew Fry, Cell Biology, http://www2.le.ac.uk/departments/biochemistry/staff/fry"
"Andrei Fagarasanu, Cell Biology, Richard Rachubinski"
"Joseph Faust, Cell Biology, James McNew"
"Joseph Faust, Cell Biology"
"Luca Fava, Cell Biology, Andreas Villunger"
"Luca Fava, Cell Biology"
"Shanshan Feng, Cell Biology, Wei Guo"
"Shanshan Feng, Cell Biology"
"Darren Finlay, Cell Biology, Kristiina Vuori"
"Darren Finlay, Cell Biology"
"Bruno Fonseca, Cell Biology, Christopher Proud"
"Bruno Fonseca, Cell Biology"
"Klementina Fon Tacer, Cell Biology, David Mangelsdorf"
"Anja Forche, Cell Biology, Judith Berman"
"Fiona Foster, Cell Biology, Andrew Gilmore"
"Fiona Foster, Cell Biology"
"Dragony Fu, Cell Biology, Kathy Collins"
"Dragony Fu, Cell Biology"
"Ken  Fujimura, Cell Biology, Richard Klemke"
"Ken  Fujimura, Cell Biology"
"Katherine Furniss, Cell Biology, Duncan Clarke"
"Katherine Furniss, Cell Biology"
"Takehito  Furuyama, Cell Biology, Steven Henikoff"
"Takehito  Furuyama, Cell Biology"
"Antony Galione, Cell Biology, http://www.pharm.ox.ac.uk/research/galione"
"Jean Gautier, Cell Biology, http://gautier.openwetware.org/"
"Maribel Geli Fernandez, Cell Biology, http://www.ibmb.csic.es/index.php?pg=laboratorio&tab=lab_home&idLaboratorio=22"
"Susan Gerbi, Cell Biology, http://biomed.brown.edu/facultydirectory/profile.php?id=1100924174"
"Filippo Giancotti, Cell Biology, http://www.mskcc.org/mskcc/html/10756.cfm"
"Andrew Gilmore, Cell Biology"
"Mark Ginsberg, Cell Biology, http://molpath.ucsd.edu/faculty/Ginsberg.shtml"
"Jonathan Gleadle, Cell Biology, http://www.flinders.edu.au/people/jonathan.gleadle"
"Arach Goldar, Cell Biology"
"Bruno Goud, Cell Biology, http://umr144.curie.fr/en/profile/bruno-goud-001104"
"Kathleen J Green, Cell Biology, http://www.kgreen.northwestern.edu/"
"Douglas Green, Cell Biology, http://www.stjude.org/stjude/v/index.jsp?vgnextoid=cdb410e88ce70110VgnVCM1000001e0215acRCRD "
"Savraj Grewal, Cell Biology, http://www.ucalgary.ca/braintumourcentre/node/114"
"Domenico Grieco, Cell Biology"
"Yosef Gruenbaum, Cell Biology, http://www.projects.mfpl.ac.at/euro-laminopathies/php/index.php?id=55"
"Wei Guo, Cell Biology, http://www.bio.upenn.edu/faculty/guo/"
"Silvio Gutkind, Cell Biology, http://www.nidcr.nih.gov/Research/NIDCRLaboratories/OralPharyngeal/SilvioGutkind.htm"
"James Gagnon, Cell Biology, Kimberly Mowry"
"James Gagnon, Cell Biology"
"Rong Gao, Cell Biology, Ann Stock"
"Dr Abhishek D Garg, Cell Biology, Surender Kharbanda"
"Sophia Gayek, Cell Biology, Ryoma Ohi"
"Sanjay Ghosh, Cell Biology, Anne Ephrussi"
"Sanjay Ghosh, Cell Biology"
"Rahul Ghugari, Cell Biology, Alain Verreault"
"Rahul Ghugari, Cell Biology"
"Jonathan Giblin, Cell Biology, Maribel Geli Fernandez"
"Daniel G Gioeli, Cell Biology, Michael Weber"
"Daniel G Gioeli, Cell Biology"
"Robert Givens, Cell Biology, Joel Huberman"
"Robert Givens, Cell Biology"
"Aaron Goodarzi, Cell Biology, Penny Jeggo"
"Sarah Goodfellow, Cell Biology, Joost Zomerdijk"
"Sarah Goodfellow, Cell Biology"
"Ashley D Grimaldi, Cell Biology, Irina Kaverina"
"Ashley D Grimaldi, Cell Biology"
"Adan Guerrero, Cell Biology, Monica Bettencourt-Dias"
"Adan Guerrero, Cell Biology"
"Thomas Guettler, Cell Biology, Tom Rapoport"
"Benoit Guillemette, Cell Biology, Alain Verreault"
"Kathleen Hall, Cell Biology"
"Traci Hall, Cell Biology, http://www.niehs.nih.gov/research/atniehs/labs/lsb/ms/index.cfm"
"Jeff Hardin, Cell Biology, http://worms.zoology.wisc.edu/"
"Marie Hardwick, Cell Biology, http://www.jhsph.edu/faculty/directory/profile/3687/Hardwick/J._Marie"
"Kevin Hardwick, Cell Biology, http://hardwick.bio.ed.ac.uk/people"
"Ulrich Hartl, Cell Biology, http://www.biochem.mpg.de/hartl/ulrich_hartl_cv/index.html"
"Silke Hauf, Cell Biology"
"Ygal Haupt, Cell Biology"
"Jesse Hay, Cell Biology"
"Jeffrey Hayes, Cell Biology, http://www.urmc.rochester.edu/people/?u=21792847"
"Carl-Philipp Heisenberg, Cell Biology, http://www.ist.ac.at/research/research-groups/heisenberg-group/"
"Brian Hemmings, Cell Biology, http://www.fmi.ch/research/groupleader/?group=11"
"Steven Henikoff, Cell Biology, http://blocks.fhcrc.org/steveh"
"Winship Herr, Cell Biology, http://www.unil.ch/cig/page8702.html"
"Harald Herrmann, Cell Biology, http://www.zmbh.uni-heidelberg.de/kolleg/kolleg-zellbio/h_lerdon.html"
"Ian Hickson, Cell Biology, http://icmm.ku.dk/english/icmm-staff/ian_hickson/"
"Philip Hinds, Cell Biology, http://sackler.tufts.edu/Academics/Degree-Programs/PhD-Programs/Faculty-Research-Pages/Philip-Hinds.aspx"
"Jan Hoeijmakers, Cell Biology, http://www.erasmusmc.nl/genetica/3209183/"
"Yang Hong, Cell Biology, http://www.cbp.pitt.edu/faculty/hong.html"
"Alan Rick Horwitz, Cell Biology, http://people.virginia.edu/~afh2n/"
"Markus Hoth, Cell Biology, http://www.uniklinikum-saarland.de/einrichtungen/fachrichtungen/biophysik/biophysik1/about/"
"Victor Hsu, Cell Biology, http://www.hms.harvard.edu/dms/bbs/fac/hsu.html"
"Sui Huang, Cell Biology, http://www.cgm.northwestern.edu/cgm/Faculty-Research/Faculty/Sui-Huang"
"Joel Huberman, Cell Biology, http://hosted2.roswellpark.org/huberman/jh.html"
"Ulrich Hubscher, Cell Biology, http://www.vetbio.uzh.ch/Research/huebscher.html"
"Martin Humphries, Cell Biology"
"Olivier Hyrien, Cell Biology, http://www.biologie.ens.fr/lgmrce/"
"Janna Hachmann, Cell Biology, Guy Salvesen"
"Guillaume Halet, Cell Biology, Keith Jones"
"Guillaume Halet, Cell Biology"
"Mark Hallen, Cell Biology, Sharyn Endow"
"Mark Hallen, Cell Biology"
"Sue Haupt, Cell Biology, Ygal Haupt"
"Sue Haupt, Cell Biology"
"Ping He, Cell Biology, Hudson Freeze"
"Stephanie Heinrich, Cell Biology, Silke Hauf"
"Stephanie Heinrich, Cell Biology"
"Michael Held, Cell Biology, Federica Brandizzi"
"Ritva Heljasvaara, Cell Biology, Taina Pihlajaniemi"
"Ritva Heljasvaara, Cell Biology"
"Jared Helm, Cell Biology, Jesse Hay"
"Jared Helm, Cell Biology"
"Michaela-Rosemarie  Hermann, Cell Biology"
"Wiebke Herzog, Cell Biology, Friedemann Kiefer"
"Wiebke Herzog, Cell Biology"
"Mirko Himmel, Cell Biology, Stefan Linder"
"Mirko Himmel, Cell Biology"
"J Robert Hogg, Cell Biology, Kathy Collins"
"J Robert Hogg, Cell Biology"
